timestamp,PV_Ost,Wind_Ost,PV_Sued,Wind_Sued,PV_Mitte,Wind_Mitte,PV_Main,Wind_Main,PV_Nord,Wind_Nord,power_sum,date
2024-04-29 00:00:00,0.0,3.6427640091873434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6427640091873434,2024-04-29
2024-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
2024-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
2024-04-29 03:00:00,0.0,3.6427640091873434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6427640091873434,2024-04-29
2024-04-29 04:00:00,0.5908060074265896,0.0,0.16880171640759703,0.0,0.2025620596891164,0.0,0.1856818880483567,0.0,0.5486055783246904,0.0,1.69645724989635,2024-04-29
2024-04-29 05:00:00,9.728614375811208,0.0,3.338458595383012,0.0,3.288130000334063,0.0,3.2938804087012046,0.0,5.822852518041587,0.0,25.471935898271074,2024-04-29
2024-04-29 06:00:00,25.004413059105296,0.0,10.1484134226666,0.0,17.845175454124888,0.0,10.992150474632519,0.0,19.97097445288342,0.0,83.96112686341272,2024-04-29
2024-04-29 07:00:00,41.85084947285014,5.555633850514037,19.621708647839274,4.207179032428107,23.29355876296126,0.0,16.505951363302398,0.0,47.109827258447595,0.0,158.14470838834282,2024-04-29
2024-04-29 08:00:00,71.68162640835024,5.555633850514037,30.27750095307525,4.207179032428107,32.52602833699425,0.0,23.987698541398668,0.0,69.86636721565678,36.51918424014054,274.62121857855783,2024-04-29
2024-04-29 09:00:00,99.01239791482531,11.598346316150224,33.4139688651417,28.831720557092194,40.99279686838511,0.0,62.831488806789736,0.0,66.50697234845796,90.45424436112498,433.6419360379672,2024-04-29
2024-04-29 10:00:00,92.6515733508474,3.6427640091873434,21.23794034180625,34.64611559891241,97.92335403661677,0.0,83.50975164870951,0.0,85.94273452039302,110.3823098049555,529.9365433114282,2024-04-29
2024-04-29 11:00:00,100.11357568741691,11.598346316150224,36.72451365853149,12.394744539384645,99.492831873908,22.578248573528864,85.98148057834372,4.746560959662479,107.22589763332516,167.00901605884283,647.8652158790943,2024-04-29
2024-04-29 12:00:00,114.82789125375429,5.555633850514037,32.91581115763584,14.210807115072857,83.51924294166669,22.578248573528864,83.18135507840253,0.0,99.48214555457774,194.90406877041997,651.1752042955728,2024-04-29
2024-04-29 13:00:00,107.62868360333319,27.72721717342182,30.20113197372005,10.588979127263764,68.96784220820214,19.85204652276987,79.04460500539672,0.0,83.71565680905374,176.2986080599127,604.0247704830739,2024-04-29
2024-04-29 14:00:00,99.22598552649643,41.636359351171365,29.298314044977293,34.64611559891241,59.3956280103564,25.304450624287874,72.14896472462836,9.90926675554582,54.63722773475778,149.61241941845086,575.8147317895846,2024-04-29
2024-04-29 15:00:00,67.4617934957657,58.690986502673574,45.696866227992835,16.472974774213295,53.98044353376147,17.12584447201088,55.29054916565221,4.746560959662479,67.80136204394542,149.61241941845086,536.8798005941287,2024-04-29
2024-04-29 16:00:00,45.818978624535404,54.29304487416186,26.11623152564563,26.13299422688956,24.18630744600429,25.304450624287874,37.303740411087034,11.946540553836043,22.377493979342738,110.3823098049555,383.8620920707459,2024-04-29
2024-04-29 17:00:00,14.064839912187383,30.945251196907073,15.543671991346494,5.655760077316284,9.727716106616231,0.0,14.51106692995587,6.380857523126064,9.91460878502733,52.93573608097544,159.67950860345817,2024-04-29
2024-04-29 18:00:00,4.253803253471444,13.982882693694457,3.83971286562166,0.0,3.516545847622447,0.0,3.3449440173191305,0.0,4.574697781545942,0.0,33.51258645927508,2024-04-29
2024-04-29 19:00:00,0.2363224029706358,13.982882693694457,0.16880171640759703,0.0,0.2025620596891164,0.0,0.0,0.0,0.5486055783246904,7.903562159326602,23.042736610413098,2024-04-29
2024-04-29 20:00:00,0.0,21.752774381332944,0.0,5.655760077316284,0.0,0.0,0.0,0.0,0.0,7.903562159326602,35.31209661797583,2024-04-29
2024-04-29 21:00:00,0.0,41.636359351171365,0.0,2.7585979875399302,0.0,0.0,0.0,0.0,0.0,23.019926287041656,67.41488362575295,2024-04-29
2024-04-29 22:00:00,0.0,11.598346316150224,0.0,2.7585979875399302,0.0,0.0,0.0,0.0,0.0,26.181160579943043,40.538104883633196,2024-04-29
2024-04-29 23:00:00,0.0,0.0,0.0,10.588979127263764,0.0,0.0,0.0,0.0,0.0,40.290481291321136,50.8794604185849,2024-04-29
