timestamp,PV_Ost,Wind_Ost,PV_Sued,Wind_Sued,PV_Mitte,Wind_Mitte,PV_Main,Wind_Main,PV_Nord,Wind_Nord,power_sum,date
2024-04-29 00:00:00,0.0,8.374298940148787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.374298940148787,2024-04-29
2024-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-29
2024-04-29 02:00:00,0.0,3.5042532804781445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5042532804781445,2024-04-29
2024-04-29 03:00:00,0.0,8.374298940148787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.374298940148787,2024-04-29
2024-04-29 04:00:00,0.5160774610734618,0.0,0.14745070316384623,0.0,0.17694084379661545,0.0,0.16219577348023084,0.0,0.4792147852825002,0.0,1.4818795667966544,2024-04-29
2024-04-29 05:00:00,8.498083201117884,0.0,2.9161911255924715,0.0,2.872228381094679,0.0,2.8772514446941444,0.0,5.086344596943704,0.0,22.250098749442884,2024-04-29
2024-04-29 06:00:00,21.841710891503727,3.5042532804781445,8.86478364684602,0.0,15.588014889844455,0.0,9.601799977280479,0.0,17.44493058846847,7.144209632765549,83.98970290718684,2024-04-29
2024-04-29 07:00:00,36.55731300667219,10.187815819592851,17.139841933916564,7.7150449895945865,20.34725529978338,0.0,14.418183574806644,0.0,41.15110499476415,5.426297086150336,152.9428567052807,2024-04-29
2024-04-29 08:00:00,62.61492147578473,10.187815819592851,26.447828260199167,7.7150449895945865,28.411948951018747,0.0,20.95359628139668,0.0,61.02926672011282,43.56836478005343,260.92878727775303,2024-04-29
2024-04-29 09:00:00,86.48873960041367,16.279236899755855,29.187577647393336,34.19068682882248,35.807791837263956,0.0,54.884200247240635,0.0,58.09478746293871,104.31412738657524,419.2471479104039,2024-04-29
2024-04-29 10:00:00,80.93246876015935,8.374298940148787,18.551643335127906,40.585369504755185,85.53744426387581,4.679558955028732,72.94695731592812,0.0,75.07220250211499,126.80115150182871,513.4810950789677,2024-04-29
2024-04-29 11:00:00,87.45063406649223,16.279236899755855,32.079385669428156,16.291713946626878,86.90840550546571,27.452213587782232,75.10604773551216,8.704153321593894,93.66334857183257,185.85069439133218,629.7858336958218,2024-04-29
2024-04-29 12:00:00,100.30379825821325,10.187815819592851,28.75242979569221,18.399808872876932,72.9552480954904,27.452213587782232,72.66009823511502,4.380863702580089,86.89907085334833,211.37956256735907,633.3709097880503,2024-04-29
2024-04-29 13:00:00,94.01518785265367,33.417497977411465,26.381118869172365,14.309839877104496,60.244392330331316,24.81317111472722,69.0465881354609,0.0,73.12681840575561,194.7631730166292,590.1177875792463,2024-04-29
2024-04-29 14:00:00,86.67531142087991,49.37137052793908,25.59249455151077,40.585369504755185,51.88292691193948,30.497522425987164,63.02314815035376,13.908474244451606,47.72639650748633,168.14262879322166,577.4056430385249,2024-04-29
2024-04-29 15:00:00,58.928837332587435,68.84668914863076,39.91686341288003,20.589652627114074,47.15268615474342,22.174128641672198,48.29708208123241,8.704153321593894,59.225455295170974,168.14262879322166,541.9781768088469,2024-04-29
2024-04-29 16:00:00,40.023530330245656,63.41721886222266,22.812900155279145,31.177361952698785,21.12708398793153,30.497522425987164,32.585348486473194,16.144434733143537,19.547059665741187,126.80115150182871,404.1336121015516,2024-04-29
2024-04-29 17:00:00,12.28583795872838,37.29380207285941,13.577618839716212,9.101509554359572,8.497298550183947,3.198056391892676,12.675623613406168,10.26836975363644,8.660551966288729,61.365675677318336,176.92434437838986,2024-04-29
2024-04-29 18:00:00,3.715757719728924,18.896327017202093,3.3540438689384087,5.11237019592397,3.0717528765394553,0.0,2.9218562340116643,0.0,3.996063659816426,5.426297086150336,46.49446865831128,2024-04-29
2024-04-29 19:00:00,0.20643098442938468,18.896327017202093,0.14745070316384623,0.0,0.17694084379661545,0.0,0.0,2.9939251328356966,0.4792147852825002,12.718776172117861,35.619065638828,2024-04-29
2024-04-29 20:00:00,0.0,27.18890026400961,0.0,9.101509554359572,0.0,3.198056391892676,0.0,2.9939251328356966,0.0,12.718776172117861,55.201167515215424,2024-04-29
2024-04-29 21:00:00,0.0,49.37137052793908,0.0,6.341702110015587,0.0,0.0,0.0,0.0,0.0,28.77271969686453,84.4857923348192,2024-04-29
2024-04-29 22:00:00,0.0,16.279236899755855,0.0,6.341702110015587,0.0,0.0,0.0,0.0,0.0,31.83288596881131,54.45382497858275,2024-04-29
2024-04-29 23:00:00,0.0,0.0,0.0,14.309839877104496,0.0,0.0,0.0,2.9939251328356966,0.0,47.77929313258526,65.08305814252546,2024-04-29
